都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,バリアフリー情報,URL,備考
131164,463,東京都,豊島区,南長崎三丁目仮児童遊園,ミナミナガサキサンチョウメカリジドウユウエン,,,東京都豊島区南長崎3-9,,35.7243,139.68665,,,,,,,,,,,,
131164,464,東京都,豊島区,目白庭園,メジロテイエン,,,東京都豊島区目白3-20-18,,35.72418,139.70547,,,,,,,,,,,,
131164,465,東京都,豊島区,椎名橋下広場,シイナハシシタヒロバ,,,東京都豊島区西池袋4-39先,,35.72633,139.69626,,,,,,,,,,,,
131164,466,東京都,豊島区,南長崎中央公園スポーツセンター（通路の一部）仮児童遊園,ミナミナガサキチュウオウコウエンスポーツセンター(ツウロノイチブ)カリジドウユウエン,,,東京都豊島区南長崎4-13-5,,35.72449,139.68369,,,,,,,,,,,,
131164,467,東京都,豊島区,池袋本町四丁目路傍緑地,イケブクロホンチョウヨンチョウメロボウリョクチ,,,東京都豊島区池袋本町4-46,,35.74493,139.71817,,,,,,,,,,,,
131164,468,東京都,豊島区,宿坂路傍緑地,シュクザカロボウリョクチ,,,東京都豊島区高田2-11,,35.71572,139.71443,,,,,,,,,,,,
131164,469,東京都,豊島区,千川緑地,センカワリョクチ,,,東京都豊島区要町3-18,,35.73783,139.68652,,,,,,,,,,,,
131164,470,東京都,豊島区,駒込駅北自転車駐車場,コマゴメエキキタジテンシャチュウシャジョウ,,,東京都豊島区駒込2-2-2,,35.73686,139.74675,,,,,,,,,,,,
131164,471,東京都,豊島区,巣鴨駅北自転車駐車場,スガモエキキタジテンシャチュウシャジョウ,,,東京都豊島区巣鴨2-7-11,,35.73471,139.74046,,,,,,,,,,,,
131164,472,東京都,豊島区,巣鴨駅南自転車駐車場,スガモエキミナミジテンシャチュウシャジョウ,,,東京都豊島区巣鴨1-13-8,,35.73285,139.74033,,,,,,,,,,,,
131164,473,東京都,豊島区,西巣鴨駅自転車駐車場,ニシスガモエキジテンシャチュウシャジョウ,,,東京都豊島区西巣鴨3-26-1,,35.74348,139.72778,,,,,,,,,,,,
131164,474,東京都,豊島区,池袋駅東自転車駐車場,イケブクロエキヒガシジテンシャチュウシャジョウ,,,東京都豊島区東池袋1-50-23,,35.73285,139.71278,,,,,,,,,,,,
131164,475,東京都,豊島区,池袋駅南自転車駐車場,イケブクロエキミナミジテンシャチュウシャジョウ,,,東京都豊島区南池袋2-21-6,,35.7276,139.71432,,,,,,,,,,,,
131164,476,東京都,豊島区,池袋駅西自転車駐車場,イケブクロエキニシジテンシャチュウシャジョウ,,,東京都豊島区西池袋3-20-1,,35.73058,139.70546,,,,,,,,,,,,
131164,477,東京都,豊島区,目白駅東自転車駐車場,メジロエキヒガシジテンシャチュウシャジョウ,,,東京都豊島区目白1-4-1,,35.71978,139.70642,,,,,,,,,,,,
131164,478,東京都,豊島区,南長崎自転車駐車場,ミナミナガサキジテンシャチュウシャジョウ,,,東京都豊島区南長崎4-13-5,,35.72449,139.68369,,,,,,,,,,,,
131164,479,東京都,豊島区,要町駅南自転車駐車場,カナメチョウミナミジテンシャチュウシャジョウ,,,東京都豊島区要町1-4-11,,35.7334,139.69649,,,,,,,,,,,,
131164,480,東京都,豊島区,千川駅北第一自転車駐車場,センカワエキキタダイイチジテンシャチュウシャジョウ,,,東京都豊島区要町3-44-8,,35.73908,139.68895,,,,,,,,,,,,
131164,481,東京都,豊島区,千川駅南自転車駐車場,センカワエキミナミジテンシャチュウシャジョウ,,,東京都豊島区要町3-9-16,,35.73744,139.68953,,,,,,,,,,,,
131164,482,東京都,豊島区,巣鴨駅第三自転車駐車場,スガモエキダイサンジテンシャチュウシャジョウ,,,東京都豊島区巣鴨2-9-23,,35.73484,139.73824,,,,,,,,,,,,
131164,483,東京都,豊島区,ウイロード自転車駐車場,ウイロードジテンシャチュウシャジョウ,,,東京都豊島区南池袋1-28-2,,35.72919,139.71141,,,,,,,,,,,,
131164,484,東京都,豊島区,目白駅西自転車駐車場,メジロエキニシジテンシャチュウシャジョウ,,,東京都豊島区目白3-4-3,,35.72173,139.70589,,,,,,,,,,,,
131164,485,東京都,豊島区,椎名橋自転車駐車場,シイナハシジテンシャチュウシャジョウ,,,東京都豊島区長崎1-9-30,,35.72727,139.69556,,,,,,,,,,,,
131164,486,東京都,豊島区,新庚申塚路上自転車駐車場,シンコウシンヅカロジョウジテンシャチュウシャジョウ,,,東京都豊島区西巣鴨3-15先,,35.74192,139.72998,,,,,,,,,,,,
131164,487,東京都,豊島区,千登世橋自転車駐車場,チトセバシジテンシャチュウシャジョウ,,,東京都豊島区雑司が谷3-1-7,,35.71957,139.71385,,,,,,,,,,,,
131164,488,東京都,豊島区,巣鴨駅北口白山通り自転車駐車場,スガモエキキタグチハクサンドオリジテンシャチュウシャジョウ,,,東京都豊島区巣鴨2-9先,,35.73484,139.73824,,,,,,,,,,,,
131164,489,東京都,豊島区,池袋駅北自転車駐車場,イケブクロエキキタジテンシャチュウシャジョウ,,,東京都豊島区池袋1-4-20,,35.73453,139.71301,,,,,,,,,,,,
131164,490,東京都,豊島区,池袋駅北第二自転車駐車場,イケブクロエキキタダイニジテンシャチュウシャジョウ,,,東京都豊島区池袋1-4-20先,,35.73453,139.71301,,,,,,,,,,,,
131164,491,東京都,豊島区,池袋駅東第二自転車駐車場,イケブクロエキヒガシダイニジテンシャチュウシャジョウ,,,東京都豊島区東池袋1-50先,,35.73285,139.71278,,,,,,,,,,,,
131164,492,東京都,豊島区,大塚駅北口路上自転車駐車場,オオツカエキキタグチロジョウジテンシャチュウシャジョウ,,,東京都豊島区北大塚2-14,,35.73224,139.72934,,,,,,,,,,,,
131164,493,東京都,豊島区,空蝉橋原動機付自転車駐車場,ウツセミバシゲンドウキツキジテンシャチュウシャジョウ,,,東京都豊島区北大塚2-3先,,35.73243,139.72667,,,,,,,,,,,,
131164,494,東京都,豊島区,大塚駅北口第二自転車駐車場,オオツカエキキタグチダイニジテンシャチュウシャジョウ,,,東京都豊島区北大塚2-4先,,35.73289,139.72655,,,,,,,,,,,,
131164,495,東京都,豊島区,大塚駅北口第三自転車駐車場,オオツカエキキタグチダイサンジテンシャチュウシャジョウ,,,東京都豊島区北大塚2-4先,,35.73289,139.72655,,,,,,,,,,,,
131164,496,東京都,豊島区,目白駅北自転車駐車場,メジロエキキタジテンシャチュウシャジョウ,,,東京都豊島区目白3-16,,35.72305,139.70688,,,,,,,,,,,,
131164,497,東京都,豊島区,要町駅北自転車駐車場,カナメチョウエキキタジテンシャチュウシャジョウ,,,東京都豊島区要町1-10-8,,35.73359,139.69859,,,,,,,,,,,,
131164,498,東京都,豊島区,要町駅路上自転車駐車場,カナメチョウエキロジョウジテンシャチュウシャジョウ,,,東京都豊島区要町1-2から9先他,,35.73288,139.69731,,,,,,,,,,,,
131164,499,東京都,豊島区,千川駅路上自転車駐車場,センカワエキロジョウジテンシャチュウシャジョウ,,,東京都豊島区要町3-10から23先,,35.73753,139.69011,,,,,,,,,,,,
131164,500,東京都,豊島区,千川駅西自転車駐車場,センカワエキニシジテンシャチュウシャジョウ,,,東京都豊島区要町3-22-11,,35.73887,139.68831,,,,,,,,,,,,
131164,501,東京都,豊島区,千川駅北第二自転車駐車場,センカワエキキタダイニジテンシャチュウシャジョウ,,,東京都豊島区要町3-55先,,35.74031,139.68839,,,,,,,,,,,,
131164,502,東京都,豊島区,新大塚駅路上自転車駐車場,シンオオツカエキロジョウジテンシャチュウシャジョウ,,,東京都豊島区南大塚3-1先,,35.72641,139.72951,,,,,,,,,,,,
131164,503,東京都,豊島区,大塚駅北口第四自転車駐車場,オオツカエキキタグチダイヨンジテンシャチュウシャジョウ,,,東京都豊島区南大塚3-33-4,,35.73174,139.72762,,,,,,,,,,,,
131164,504,東京都,豊島区,大塚駅南自転車駐車場,オオツカエキミナミジテンシャチュウシャジョウ,,,東京都豊島区南大塚3-33-3,,35.73174,139.72762,,,,,,,,,,,,
131164,505,東京都,豊島区,池袋六ツ又陸橋自転車駐車場,イケブクロムツマタリッキョウジテンシャチュウシャジョウ,,,東京都豊島区東池袋3-8先,,35.73281,139.71751,,,,,,,,,,,,
131164,506,東京都,豊島区,池袋駅西第二自転車駐車場,イケブクロエキニシダイニジテンシャチュウシャジョウ,,,東京都豊島区西池袋1-8-1,,35.72988,139.70824,,,,,,,,,,,,
131164,507,東京都,豊島区,神田川第一登録制自転車置場,カンダガワダイイチトウロクセイジテンシャオキバ,,,東京都豊島区高田3-9先,,35.71444,139.70654,,,,,,,,,,,,
131164,508,東京都,豊島区,北池袋自転車置場,キタイケブクロジテンシャオキバ,,,東京都豊島区上池袋4-29,,35.74129,139.71841,,,,,,,,,,,,
131164,509,東京都,豊島区,北池袋自転車置場,キタイケブクロジテンシャオキバ,,,東京都豊島区上池袋4-27,,35.74095,139.7193,,,,,,,,,,,,
131164,510,東京都,豊島区,下板橋自転車置場,シモイタバシジテンシャオキバ,,,東京都豊島区池袋本町3-25先,,35.74527,139.71396,,,,,,,,,,,,
131164,511,東京都,豊島区,東池袋登録制自転車置場,ヒガシイケブクロトウロクセイジテンシャオキバ,,,東京都豊島区南池袋2～4先,,35.72652,139.71501,,,,,,,,,,,,
131164,512,東京都,豊島区,西巣鴨自転車保管所,ニシスガモジテンシャホカンジョ,,,東京都豊島区西巣鴨4-14,,35.74458,139.72832,,,,,,,,,,,,
131164,513,東京都,豊島区,東池袋五丁目自転車保管所,ヒガシイケブクロゴチョウメジテンシャホカンジョ,,,東京都豊島区東池袋5-44,,35.72752,139.72639,,,,,,,,,,,,
131164,514,東京都,豊島区,池袋三丁目自転車保管所,イケブクロサンチョウメジテンシャホカンジョ,,,東京都豊島区池袋3-58,,35.73514,139.7075,,,,,,,,,,,,
131164,515,東京都,豊島区,池袋駅西自転車駐車場内自転車保管所,イケブクロエキニシジテンシャチュウシャジョウナイジテンシャホカンジョ,,,東京都豊島区西池袋3-20-1,,35.73058,139.70546,,,,,,,,,,,,
131164,516,東京都,豊島区,南長崎自転車保管所,ミナミナガサキジテンシャホカンジョ,,,東京都豊島区南長崎5-3,,35.72692,139.68196,,,,,,,,,,,,
131164,517,東京都,豊島区,富士見橋下自転車保管所,フジミバシシタジテンシャホカンジョ,,,東京都豊島区池袋本町1-1,,35.73727,139.71455,,,,,,,,,,,,
131164,518,東京都,豊島区,第1辻広場(富士山広場),ダイ1ツジヒロバ(フジサンヒロバ),,,東京都豊島区東池袋5-30-7,,35.72674,139.72395,,,,,,,,,,,,
131164,519,東京都,豊島区,第2辻広場(太陽広場),ダイ2ツジヒロバ(タイヨウヒロバ),,,東京都豊島区東池袋5-24-5,,35.72625,139.72421,,,,,,,,,,,,
131164,520,東京都,豊島区,第3辻広場(鎮守の森),ダイ3ツジヒロバ(チンジュノモリ),,,東京都豊島区東池袋5-6-12,,35.72495,139.72177,,,,,,,,,,,,
131164,521,東京都,豊島区,第4辻広場(日光広場),ダイ4ツジヒロバ(ニッコウヒロバ),,,東京都豊島区東池袋4-15-5,,35.72596,139.72118,,,,,,,,,,,,
131164,522,東京都,豊島区,第5辻広場(モーモ―広場),ダイ5ツジヒロバ(モーモーヒロバ),,,東京都豊島区東池袋5-26-4,,35.72687,139.72496,,,,,,,,,,,,
131164,523,東京都,豊島区,第6辻広場(四季の花広場),ダイ6ツジヒロバ(シキノハナヒロバ),,,東京都豊島区東池袋5-32-11,,35.72725,139.72389,,,,,,,,,,,,
131164,524,東京都,豊島区,第7辻広場(日傘広場),ダイ7ツジヒロバ(ヒガサヒロバ),,,東京都豊島区東池袋5-6-5,,35.72495,139.72177,,,,,,,,,,,,
131164,525,東京都,豊島区,第8辻広場(ガタガタ広場),ダイ8ツジヒロバ(ガタガタヒロバ),,,東京都豊島区東池袋5-19,,35.72671,139.7233,,,,,,,,,,,,
131164,526,東京都,豊島区,第9辻広場(さわやか広場),ダイ9ツジヒロバ(サワヤカヒロバ),,,東京都豊島区東池袋5-40-11,,35.72807,139.726,,,,,,,,,,,,
131164,527,東京都,豊島区,第10辻広場(なまず広場),ダイ10ツジヒロバ(ナマズヒロバ),,,東京都豊島区東池袋5-43-12,,35.72704,139.72557,,,,,,,,,,,,
131164,528,東京都,豊島区,第11辻広場(星ふる広場),ダイ11ツジヒロバ(ホシフルヒロバ),,,東京都豊島区東池袋5-35-19,,35.72781,139.72481,,,,,,,,,,,,
131164,529,東京都,豊島区,第１コミュニティ広場,ダイ1コミュニティヒロバ,,,東京都豊島区駒込6-32-8,,35.74213,139.74136,,,,,,,,,,,,
131164,530,東京都,豊島区,第2コミュニティ広場,ダイ2コミュニティヒロバ,,,東京都豊島区駒込6-30-1,,35.74141,139.74127,,,,,,,,,,,,
131164,531,東京都,豊島区,第3コミュニティ広場,ダイ3コミュニティヒロバ,,,東京都豊島区巣鴨5-39-19,,35.74056,139.73639,,,,,,,,,,,,
131164,532,東京都,豊島区,第4コミュニティ広場(朝日ほのぼのランド),ダイ4コミュニティヒロバ(アサヒホノボノランド),,,東京都豊島区巣鴨5-25-11,,35.74192,139.73192,,,,,,,,,,,,
131164,533,東京都,豊島区,第5コミュニティ広場(わたしの庭、みんなの庭),ダイ5コミュニティヒロバ(ワタシノニワ、ミンナノニワ),,,東京都豊島区駒込3-8-2,,35.73694,139.74373,,,,,,,,,,,,
131164,534,東京都,豊島区,第6コミュニティ広場,ダイ6コミュニティヒロバ,,,東京都豊島区巣鴨5-49-4,,35.7398,139.73439,,,,,,,,,,,,
131164,535,東京都,豊島区,上池袋第2まちかど広場(東雲ふれあい広場),カミイケブクロダイ2マチカドヒロバ(シノノメフレアイヒロバ),,,東京都豊島区上池袋4-40-9,,35.74271,139.71883,,,,,,,,,,,,
131164,536,東京都,豊島区,ひだまり防災広場,ヒダマリボウサイヒロバ,,,東京都豊島区上池袋1-17-7,,35.73447,139.72105,,,,,,,,,,,,
131164,537,東京都,豊島区,東通りふれあい広場,アズマドオリフレアイヒロバ,,,東京都豊島区南池袋2-4-4,,35.72458,139.71655,,,,,,,,,,,,
131164,538,東京都,豊島区,防災ミニ広場,ボウサイミニヒロバ,,,東京都豊島区東池袋4-32-1,,35.72641,139.7218,,,,,,,,,,,,
